Division,Gender,Sport,Year,UNITID,Champion,INSTNM,Champion_NORM,INSTNM_NORM,type_of_match
D2,Men,Wrestling,2023,206941,Central Oklahoma,University of Central Oklahoma,central oklahoma,university of central oklahoma,fuzzy
D2,Men,Wrestling,2007,206941,Central Oklahoma,University of Central Oklahoma,central oklahoma,university of central oklahoma,fuzzy
